product_name,overall_rating,no_ratings,no_reviews,rating,title,review
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,5248,272,4,Value-for-money,Nice look ... affordable price... smooth functioning
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,5248,272,4,Good quality product,Ok
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,5248,272,5,Brilliant,Awesome product 👌 love it
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,5248,272,5,Super!,Very nice product
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,5248,272,5,Super!,👍 nice laptop
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Win...,4.2,5248,272,5,Best in the market!,Nice working
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Awesome,"Review after 3days:
1. Excellent display for this budget.
2. Performance is good too.
3. The only con I noticed is the battery, battery backup is only 3-4 hours only."
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Mind-blowing purchase,Excellent product look wise and performance wise superb product you can use for office and student and business purpose best laptop at these price
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Highly recommended,The laptop is really good. But I am bit confused as some of the reviews says it has baclit keyboard. This feature is not available in this model.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Worth the money,Awesome machine but battery disappointed 😞
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Highly recommended,"I purchased this laptop on june 08...
Now its june 15 .. it working fine
I am purchasing this for coding..
Simple work run smoothly
But streaming or gaming it cause little bit heating...
Overall its very good laptop..

After reading so many reviews , i didn't like to buy this but i give it a try and it works fine...
Thank you dell and flipcart ...."
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Terrific purchase,Nice everything is best this price range 👍and angel view is very good 😊.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Brilliant,It's nice and Good product 👍
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Mind-blowing purchase,"Good product💙💙
I love is product 🥰🥰🥰"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Value-for-money,Overall good product in this price range.only need for improvement battery.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Delightful,design is not good because flap is touching to surface and its always take the load when its open and close and due to design air flow is not going to back side it will be flow towards upside. Display quality is very good and power backup is 5 hour when official work and 3 hour approx when multiple application and during watching movies.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Decent product,Good 👍
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Excellent,Very gud
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Great product,First of all I was shocked 😱when I turned on first time it has backlight keyboard which is not mentioned in details and the performance is so smooth it has 120 hz display the display is feels like 2k the clear details and the viewing angel's are also good the design really feels premium quality and it's has thin bezels this laptop is my expectations above I loved it 🥰
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Worth every penny,"Nice Product,Loved it"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Best in the market!,"Awesome
Value for Money
Best for regular use
Not with keyboard backlight"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Best in the market!,Nice but baitry only 2-3 hour
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Highly recommended,Overall laptop is best but it get heat too fast and when it heated it works slow
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Good quality product,"This is my first leptop very nice 👍
Best performance ever 😅"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Just okay,"Its okay.... Battery 🔋 worst ,too.much"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Good choice,Fully value for money...full Paisa wasool but battery is very poor also little heating problem and performance is good at this price ...I am a student of competitive examination and reviewing this after using 1 week..🤑🤑
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Super!,Product is nice everything is good but battery is poor battery backup is very baad
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Excellent,Very very nice very nice very great very good
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Excellent,It's g good product
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Wonderful,"All over I love the product means in this price range I got all the features~ HD webcam,Backlit keyboard,12th gen everything so I love it"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Perfect product!,Good performance
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Really Nice,Ok good product
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Fabulous!,Nice laptop for student for online class and programming.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Great product,So nycc product value for money
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Great product,"The Dell Inspiron , with a quality overall user experience and capable performance is a good value proposition for working professionals and students
Thanks ❤️"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Wonderful,Built is normal performance wise good
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Nice,Keypad backlight is not there but in other model with same specifications has keyboard backlight and its hang little bit
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Does the job,"Not that my good , performance is slow"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Wonderful,Good product in this price rang
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Really Nice,"Everything is good, but no proper battery backup"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Excellent,Dell laptop are the best when comes to display and sound quality
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Fabulous!,"I am using this laptop since 2 months.
Best laptop in this segment."
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Excellent,Exllent
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Fabulous!,Very good product
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Brilliant,Nice
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Terrific,I3 is good for normal usage....
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Brilliant,Excellent Laptop. Dell Laptop are like i never had seen before and india's most trusted brand.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Super!,Most valuable laptop under 30k . Student must go to buy it.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Worth every penny,Value for money
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Perfect product!,Very good product and working so smoothly 💯💯
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Best in the market!,Very good quality
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Must buy!,The Laptop is very good and works fine. I can do basic level video editing also. Worth for money.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Awesome,"It's working fine, a value for money deal"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Classy product,Good quality very nice
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Great product,Good
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Simply awesome,"Nice performance
and good quality"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Wonderful,Nice Laptop in this range
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Brilliant,Just looking like a wow 🔥
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Fabulous!,V good go for it ... value of money
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Must buy!,Super
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Just wow!,Very Nice and Slim product within this price range.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Classy product,Superb
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Highly recommended,"It's good 😊 I love this prodack ❤️
But this price is varie experience"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Mind-blowing purchase,all features are good..
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Terrific purchase,Good work
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Worth the money,Good
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Nice,"Nice laptop, good display, good keyboard but not backlit ,still its okay👍, performance wise is also performed well, so for me, it was a value for money.🙂 i have no complain for now🙂"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Good,"Battery issue, we are facing an issue with setting up pin for login, it keeps coming error"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Good,"DISPLAY IS 5/5
BATTERY 3/5
SPEAKER 3/5
PERFORMANCE 5/5 IN 33K"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Does the job,Ok product
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Does the job,Laptop is gud but battery drain is faster... overall all ok....gud performance
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Just okay,Very good product and nice performance
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Delightful,Best there has no backlight keeboard
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Worth the money,Performance of this laptop is excellent and all the keys are working well also more or less battery backup is quite well it worthwhile the paid amount for this laptop..
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Worth the money,Very nice product ( Deepak )
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Brilliant,Bought laptop nice brand new brand value
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Super!,Super 👍 product.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Highly recommended,Laptop 💻 is a great 👍 thanks Flipkart build Quality is best
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,3,Good,"I bought an i3 1215U 8gb ram version

Backlit keyboard comes only for i5 version...few images in the review section are not related.

1. Display is nice
2. No stuttering while doing normal tasks...but definitely can't even run rocket league at playable fps."
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Pretty good,Ok
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,1,Very poor,"Heating problem, battery backup not good , many times suddenly off"
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Brilliant,Everything is working fine and speed is really good due to i3 processor which is enough for basic usages and I play game like asphalt and gta also.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,1,Worst experience ever!,Heating issue and not performing according to specification mentioned.
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Terrific purchase,Very nice value for money good performance
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,5,Classy product,Good product for delivery
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Wonderful,nice
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,1,Don't waste your money,Verry slow working dont buy this products
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Very Good,Nice n
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,4,Delightful,Nice
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB...,4.2,3899,279,1,Did not meet expectations,Dont take any product in flipkart
